image_id,r,c,direction_id,direction_seed,gain,stability_score_if_available
cifar10_00009_automobile,4,24,1,322,0.5300929546356201,1.1950095891952515
cifar10_00009_automobile,23,11,1,322,0.8001837730407715,1.3643159866333008
cifar10_00009_automobile,25,6,1,322,0.8369651436805725,1.598219871520996
cifar10_00009_automobile,2,26,1,322,0.848629355430603,1.2359180450439453
cifar10_00009_automobile,24,18,1,322,0.9670078754425049,1.565915584564209
cifar10_00009_automobile,29,26,1,322,0.734605073928833,0.9753923416137695
cifar10_00009_automobile,30,20,1,322,0.8970125317573547,1.5644797086715698
cifar10_00009_automobile,13,0,1,322,0.8353415131568909,1.1321609020233154
cifar10_00009_automobile,14,31,1,322,0.7259252667427063,1.083611011505127
cifar10_00009_automobile,1,11,1,322,0.8631376028060913,1.4851019382476807
cifar10_00009_automobile,27,11,1,322,0.8025507926940918,1.3211997747421265
cifar10_00009_automobile,22,7,1,322,0.6884139776229858,1.5937353372573853
cifar10_00009_automobile,29,8,1,322,0.9286572337150574,1.2546265125274658
cifar10_00009_automobile,1,1,1,322,0.8019704818725586,1.45161771774292
cifar10_00009_automobile,14,25,1,322,0.7730438709259033,1.2581655979156494
cifar10_00009_automobile,27,8,1,322,0.843468189239502,1.4748085737228394
cifar10_00009_automobile,30,8,1,322,0.7590535879135132,1.4191341400146484
cifar10_00009_automobile,0,12,1,322,0.9981769919395447,1.576136589050293
cifar10_00009_automobile,6,14,1,322,0.4720061421394348,1.4364426136016846
cifar10_00009_automobile,10,21,1,322,1.0181660652160645,1.354049801826477
cifar10_00009_automobile,2,27,1,322,0.8197717666625977,1.470337986946106
cifar10_00009_automobile,23,14,1,322,0.8569449782371521,1.1923242807388306
cifar10_00009_automobile,3,2,1,322,0.7566985487937927,0.7850821018218994
cifar10_00009_automobile,10,3,1,322,0.8249719738960266,1.1721299886703491
cifar10_00009_automobile,4,28,1,322,0.8110789060592651,1.1979165077209473
cifar10_00009_automobile,17,28,1,322,0.7702623605728149,1.2711918354034424
cifar10_00009_automobile,12,30,1,322,0.8804721832275391,0.9693862795829773
cifar10_00009_automobile,11,2,1,322,0.8355541229248047,0.7422454357147217
cifar10_00009_automobile,18,7,1,322,0.9178510904312134,1.2924375534057617
cifar10_00009_automobile,13,29,1,322,0.397269070148468,1.077284336090088
cifar10_00009_automobile,18,19,1,322,0.763538122177124,1.4012620449066162
cifar10_00009_automobile,24,28,1,322,0.810946524143219,1.5783330202102661
cifar10_00009_automobile,9,30,1,322,0.8150065541267395,1.3714237213134766
cifar10_00009_automobile,6,28,1,322,0.9190113544464111,1.4333685636520386
cifar10_00009_automobile,30,7,1,322,0.8360003232955933,1.2679412364959717
cifar10_00009_automobile,15,9,1,322,0.9467084407806396,1.4020694494247437
cifar10_00009_automobile,1,16,1,322,1.0671634674072266,1.4809709787368774
cifar10_00009_automobile,7,22,1,322,0.6798392534255981,1.38267183303833
cifar10_00009_automobile,26,14,1,322,0.8495749235153198,1.2846813201904297
cifar10_00009_automobile,19,26,1,322,0.8998545408248901,1.5508426427841187
cifar10_00009_automobile,4,17,1,322,0.7083395719528198,1.1771306991577148
cifar10_00009_automobile,0,19,1,322,0.9940848350524902,1.6085360050201416
cifar10_00009_automobile,12,11,1,322,0.9353716969490051,1.5717471837997437
cifar10_00009_automobile,3,8,1,322,0.6616795063018799,1.296401858329773
cifar10_00009_automobile,16,28,1,322,0.7673662900924683,1.1926915645599365
cifar10_00009_automobile,1,21,1,322,0.931330144405365,1.450028657913208
cifar10_00009_automobile,5,9,1,322,0.9132305383682251,1.4991906881332397
cifar10_00009_automobile,18,17,1,322,0.7657432556152344,1.5915260314941406
cifar10_00009_automobile,13,4,1,322,0.872998833656311,1.233102798461914
cifar10_00009_automobile,22,10,1,322,0.8448891639709473,1.581173062324524
cifar10_00009_automobile,4,6,1,322,0.8069032430648804,1.288719654083252
cifar10_00009_automobile,22,18,1,322,0.6753462553024292,1.2252204418182373
cifar10_00009_automobile,6,18,1,322,0.8148753643035889,1.3598217964172363
cifar10_00009_automobile,17,10,1,322,0.7460833787918091,1.325377106666565
cifar10_00009_automobile,15,5,1,322,0.48271244764328003,1.2221143245697021
cifar10_00009_automobile,30,21,1,322,0.7441397905349731,1.0995814800262451
cifar10_00009_automobile,29,18,1,322,0.872978687286377,1.5016096830368042
cifar10_00009_automobile,13,7,1,322,0.9093373417854309,1.084690809249878
cifar10_00009_automobile,11,10,1,322,0.8025093078613281,1.1594865322113037
cifar10_00009_automobile,25,28,1,322,0.8393017053604126,1.5320054292678833
cifar10_00009_automobile,13,12,1,322,0.9864145517349243,1.396730899810791
cifar10_00009_automobile,12,6,1,322,0.9435691833496094,1.1268320083618164
cifar10_00009_automobile,11,24,1,322,0.649729311466217,1.4328155517578125
cifar10_00009_automobile,4,11,1,322,1.1082175970077515,1.3123040199279785
cifar10_00009_automobile,23,22,1,322,0.8259217739105225,1.3144453763961792
cifar10_00009_automobile,4,14,1,322,0.939052164554596,1.379738211631775
cifar10_00009_automobile,6,24,1,322,0.7836313247680664,1.0992980003356934
cifar10_00009_automobile,25,4,1,322,0.8163342475891113,1.0053657293319702
cifar10_00009_automobile,11,28,1,322,0.8434020280838013,1.21756911277771
cifar10_00009_automobile,28,31,1,322,0.4349735379219055,1.5156834125518799
cifar10_00009_automobile,5,0,1,322,0.35480797290802,0.9681248664855957
cifar10_00009_automobile,0,26,1,322,1.0087132453918457,1.5585873126983643
cifar10_00009_automobile,29,25,1,322,0.9124666452407837,1.2434391975402832
cifar10_00009_automobile,5,28,1,322,0.9967631697654724,1.2465293407440186
cifar10_00009_automobile,19,31,1,322,0.7558801174163818,1.2359901666641235
cifar10_00009_automobile,2,12,1,322,0.9586489200592041,1.2892379760742188
cifar10_00009_automobile,23,19,1,322,0.9081716537475586,1.5390870571136475
cifar10_00009_automobile,20,4,1,322,0.9306312799453735,1.2522119283676147
cifar10_00009_automobile,22,8,1,322,0.8508952856063843,1.485360026359558
cifar10_00009_automobile,18,25,1,322,0.44419634342193604,1.1976279020309448
cifar10_00009_automobile,15,31,1,322,0.8312969207763672,1.3474268913269043
cifar10_00009_automobile,22,26,1,322,0.7868244051933289,1.3819975852966309
cifar10_00009_automobile,29,12,1,322,0.7763190269470215,1.1630570888519287
cifar10_00009_automobile,30,10,1,322,0.8953496217727661,1.4573686122894287
cifar10_00009_automobile,30,22,1,322,0.9513149261474609,1.7042971849441528
cifar10_00009_automobile,9,13,1,322,0.8832380771636963,1.2126898765563965
cifar10_00009_automobile,10,4,1,322,0.8010938167572021,1.3859093189239502
cifar10_00009_automobile,16,2,1,322,0.7735483646392822,1.4446732997894287
cifar10_00009_automobile,11,18,1,322,0.8279540538787842,0.9527754187583923
cifar10_00009_automobile,19,29,1,322,0.6286666989326477,1.5390753746032715
cifar10_00009_automobile,17,22,1,322,0.828823447227478,1.3087632656097412
cifar10_00009_automobile,18,28,1,322,0.9619770646095276,1.1613948345184326
cifar10_00009_automobile,11,19,1,322,0.8474340438842773,1.3252583742141724
cifar10_00009_automobile,20,22,1,322,0.7546728849411011,1.4335005283355713
cifar10_00009_automobile,16,6,1,322,0.7879550457000732,1.2474852800369263
cifar10_00009_automobile,3,6,1,322,0.7540251016616821,1.213151454925537
cifar10_00009_automobile,2,29,1,322,0.8516982197761536,1.3787928819656372
cifar10_00009_automobile,29,1,1,322,0.9708828926086426,1.2654587030410767
cifar10_00009_automobile,0,9,1,322,1.084211826324463,1.4980360269546509
cifar10_00009_automobile,24,31,1,322,0.4173477292060852,1.5355278253555298
cifar10_00009_automobile,12,27,1,322,0.8367313146591187,1.380666732788086
cifar10_00009_automobile,20,19,1,322,0.9507877826690674,1.4788089990615845
cifar10_00009_automobile,23,31,1,322,0.6878404021263123,1.4245595932006836
cifar10_00009_automobile,20,29,1,322,0.7526907920837402,1.1119195222854614
cifar10_00009_automobile,3,26,1,322,0.8766539096832275,0.8912227153778076
cifar10_00009_automobile,30,30,1,322,0.6508516073226929,1.4736582040786743
cifar10_00009_automobile,1,19,1,322,0.7428793907165527,1.1770334243774414
cifar10_00009_automobile,21,14,1,322,0.9394310116767883,1.2149205207824707
cifar10_00009_automobile,14,0,1,322,0.776298999786377,1.5253627300262451
cifar10_00009_automobile,17,4,1,322,0.6889238357543945,0.9503158330917358
cifar10_00009_automobile,4,18,1,322,0.7671422958374023,1.515570878982544
cifar10_00009_automobile,25,5,1,322,0.7922267317771912,1.5443376302719116
cifar10_00009_automobile,9,10,1,322,0.9622606635093689,1.6813912391662598
cifar10_00009_automobile,21,10,1,322,0.8776944875717163,1.4474730491638184
cifar10_00009_automobile,17,19,1,322,0.883056640625,1.4737242460250854
cifar10_00009_automobile,4,15,1,322,0.7964801788330078,1.296274185180664
cifar10_00009_automobile,29,2,1,322,0.8445779085159302,1.1432944536209106
cifar10_00009_automobile,2,22,1,322,0.9204864501953125,1.1678563356399536
cifar10_00009_automobile,1,6,1,322,0.8991091847419739,1.3849822282791138
cifar10_00009_automobile,17,25,1,322,0.8378483057022095,1.3951631784439087
cifar10_00009_automobile,12,0,1,322,0.47315514087677,1.2850338220596313
cifar10_00009_automobile,31,30,1,322,0.8002986907958984,1.6158084869384766
cifar10_00009_automobile,25,22,1,322,0.7542520761489868,1.5395324230194092
cifar10_00010_airplane,11,29,0,321,0.863357424736023,1.8579142093658447
cifar10_00010_airplane,18,5,0,321,0.9283082485198975,1.8121027946472168
cifar10_00010_airplane,4,7,0,321,0.8427952527999878,1.876593828201294
cifar10_00010_airplane,8,26,0,321,0.8355308771133423,1.947012186050415
cifar10_00010_airplane,18,7,0,321,0.8981896042823792,1.9814393520355225
cifar10_00010_airplane,26,2,0,321,0.8282375335693359,1.8535608053207397
cifar10_00010_airplane,3,10,0,321,0.8402671813964844,1.9127285480499268
cifar10_00010_airplane,9,18,0,321,0.8105274438858032,1.9206008911132812
cifar10_00010_airplane,26,7,0,321,0.8422006964683533,1.820290446281433
cifar10_00010_airplane,5,7,0,321,0.8633538484573364,1.8975449800491333
cifar10_00010_airplane,4,22,0,321,0.8650206327438354,1.8738441467285156
cifar10_00010_airplane,21,12,0,321,1.4333257675170898,1.9020578861236572
cifar10_00010_airplane,25,5,0,321,0.8568912744522095,1.8224332332611084
cifar10_00010_airplane,1,16,0,321,0.9054811000823975,1.8601895570755005
cifar10_00010_airplane,12,25,0,321,0.9145488739013672,1.9659466743469238
cifar10_00010_airplane,5,4,0,321,0.8669629693031311,1.9193071126937866
cifar10_00010_airplane,29,15,0,321,0.8942219614982605,1.7558434009552002
cifar10_00010_airplane,14,3,0,321,0.957247257232666,1.8265783786773682
cifar10_00010_airplane,21,22,0,321,1.0404183864593506,1.9809696674346924
cifar10_00010_airplane,10,20,0,321,0.8269799947738647,1.5922857522964478
cifar10_00010_airplane,26,19,0,321,0.9287745952606201,1.851991891860962
cifar10_00010_airplane,11,8,0,321,0.882303774356842,1.868093729019165
cifar10_00010_airplane,20,12,0,321,1.1026890277862549,1.9118444919586182
cifar10_00010_airplane,5,25,0,321,0.8718724250793457,1.9530093669891357
cifar10_00010_airplane,4,29,0,321,0.8694766759872437,1.8195068836212158
cifar10_00010_airplane,1,20,0,321,0.9544398784637451,1.8209469318389893
cifar10_00010_airplane,2,4,0,321,0.8990763425827026,1.8636740446090698
cifar10_00010_airplane,28,12,0,321,0.930067777633667,1.7593071460723877
cifar10_00010_airplane,6,9,0,321,0.7570635080337524,1.898191213607788
cifar10_00010_airplane,26,12,0,321,0.9407522678375244,1.9394923448562622
cifar10_00010_airplane,0,21,0,321,0.9831705093383789,1.8787109851837158
cifar10_00010_airplane,13,17,0,321,0.8978443145751953,1.8809311389923096
cifar10_00010_airplane,15,1,0,321,0.9357824325561523,1.7433830499649048
cifar10_00010_airplane,15,10,0,321,0.9263975620269775,1.896272897720337
cifar10_00010_airplane,22,8,0,321,0.9145092964172363,1.874617338180542
cifar10_00010_airplane,14,23,0,321,0.9237085580825806,1.8955307006835938
cifar10_00010_airplane,2,24,0,321,0.8610643744468689,1.8585054874420166
cifar10_00010_airplane,9,5,0,321,0.9406007528305054,1.9106758832931519
cifar10_00010_airplane,29,9,0,321,0.9729932546615601,1.7939889430999756
cifar10_00010_airplane,29,23,0,321,0.9517033696174622,1.9201005697250366
cifar10_00010_airplane,8,16,0,321,0.8579431772232056,1.8561688661575317
cifar10_00010_airplane,8,10,0,321,0.7136222124099731,1.8952275514602661
cifar10_00010_airplane,31,0,0,321,0.8941711187362671,1.6189513206481934
cifar10_00010_airplane,5,14,0,321,0.9581940174102783,1.8577371835708618
cifar10_00010_airplane,3,24,0,321,0.9013060927391052,1.9648395776748657
cifar10_00010_airplane,20,11,0,321,0.8455082774162292,1.9321367740631104
cifar10_00010_airplane,3,19,0,321,0.8874908685684204,1.8458325862884521
cifar10_00010_airplane,28,3,0,321,0.7747321724891663,1.7831435203552246
cifar10_00010_airplane,15,26,0,321,1.031954050064087,1.9104464054107666
cifar10_00010_airplane,1,6,0,321,0.9484152793884277,1.7686984539031982
cifar10_00010_airplane,17,22,0,321,0.964431881904602,1.9045114517211914
cifar10_00010_airplane,25,23,0,321,0.8592008352279663,1.7940973043441772
cifar10_00010_airplane,5,12,0,321,0.7506462335586548,1.8869950771331787
cifar10_00010_airplane,5,6,0,321,0.9082598686218262,1.890967607498169
cifar10_00010_airplane,11,30,0,321,0.9488508701324463,1.7877126932144165
cifar10_00010_airplane,28,26,0,321,0.8557217121124268,1.8537405729293823
cifar10_00010_airplane,30,20,0,321,0.8283519148826599,1.8950821161270142
cifar10_00010_airplane,14,20,0,321,0.8973210453987122,1.9190807342529297
cifar10_00010_airplane,28,13,0,321,0.8670629262924194,1.9807629585266113
cifar10_00010_airplane,27,9,0,321,0.9874324798583984,1.8149157762527466
cifar10_00010_airplane,2,3,0,321,0.8347368836402893,1.814351201057434
cifar10_00010_airplane,4,26,0,321,0.8932710886001587,1.87941575050354
cifar10_00010_airplane,26,9,0,321,0.9826285243034363,1.7361582517623901
cifar10_00010_airplane,8,22,0,321,0.9282814264297485,1.7685778141021729
cifar10_00010_airplane,27,21,0,321,0.903274655342102,1.8289756774902344
cifar10_00010_airplane,30,9,0,321,0.9399294257164001,1.8491395711898804
cifar10_00010_airplane,9,13,0,321,0.778749942779541,1.8670209646224976
cifar10_00010_airplane,27,11,0,321,0.8723908066749573,1.8967485427856445
cifar10_00010_airplane,28,14,0,321,0.887715220451355,1.83573317527771
cifar10_00010_airplane,14,22,0,321,0.9270033240318298,1.8730815649032593
cifar10_00010_airplane,19,1,0,321,0.8709746599197388,1.8292365074157715
cifar10_00010_airplane,4,5,0,321,0.8927962183952332,1.9112266302108765
cifar10_00010_airplane,2,8,0,321,0.8271817564964294,1.8693389892578125
cifar10_00010_airplane,17,17,0,321,1.0099796056747437,1.8447144031524658
cifar10_00010_airplane,9,28,0,321,0.8850239515304565,1.9196819067001343
cifar10_00010_airplane,26,17,0,321,0.9277952909469604,1.8823084831237793
cifar10_00010_airplane,25,31,0,321,0.9304991364479065,2.0086843967437744
cifar10_00010_airplane,11,20,0,321,0.9599511623382568,1.691456913948059
cifar10_00010_airplane,8,7,0,321,0.7411457300186157,1.8686610460281372
cifar10_00010_airplane,22,3,0,321,0.8557210564613342,1.8846887350082397
cifar10_00010_airplane,29,22,0,321,0.7792882919311523,1.8057544231414795
cifar10_00010_airplane,24,7,0,321,0.8951096534729004,1.8393254280090332
cifar10_00010_airplane,18,27,0,321,0.9836570024490356,1.8621025085449219
cifar10_00010_airplane,7,4,0,321,0.7689749598503113,1.9414145946502686
cifar10_00010_airplane,18,20,0,321,0.9904447793960571,1.8645890951156616
cifar10_00010_airplane,17,16,0,321,0.9367128610610962,1.8061199188232422
cifar10_00010_airplane,22,5,0,321,0.7953402996063232,1.8566681146621704
cifar10_00010_airplane,21,27,0,321,0.8809455037117004,1.836297631263733
cifar10_00010_airplane,5,31,0,321,0.9001451730728149,1.847710132598877
cifar10_00010_airplane,29,7,0,321,0.8892685174942017,1.826831340789795
cifar10_00010_airplane,16,26,0,321,0.9108691215515137,1.835582971572876
cifar10_00010_airplane,12,11,0,321,0.9037407040596008,1.8433136940002441
cifar10_00010_airplane,31,24,0,321,0.8783054351806641,1.744653344154358
cifar10_00010_airplane,5,23,0,321,0.9089914560317993,1.7808361053466797
cifar10_00010_airplane,16,4,0,321,0.9200138449668884,1.9245851039886475
cifar10_00010_airplane,14,18,0,321,0.9168697595596313,1.7876307964324951
cifar10_00010_airplane,27,17,0,321,0.9035453796386719,1.8764055967330933
cifar10_00010_airplane,3,22,0,321,0.8958165645599365,1.8128328323364258
cifar10_00010_airplane,3,1,0,321,0.8105802536010742,1.7210773229599
cifar10_00010_airplane,21,4,0,321,0.9334973692893982,1.8335918188095093
cifar10_00010_airplane,18,10,0,321,0.8954272270202637,1.884106159210205
cifar10_00010_airplane,31,21,0,321,0.8511925339698792,1.783233880996704
cifar10_00010_airplane,5,8,0,321,0.8009486198425293,1.8889315128326416
cifar10_00010_airplane,16,25,0,321,0.8980802297592163,1.8101422786712646
cifar10_00010_airplane,9,30,0,321,0.9214943647384644,1.8122626543045044
cifar10_00010_airplane,3,15,0,321,0.8658570647239685,1.7769155502319336
cifar10_00010_airplane,6,19,0,321,0.9415954351425171,1.7800753116607666
cifar10_00010_airplane,23,24,0,321,0.9002870321273804,1.842695713043213
cifar10_00010_airplane,27,5,0,321,0.935967206954956,1.8513622283935547
cifar10_00010_airplane,19,4,0,321,0.8713682889938354,1.813878059387207
cifar10_00010_airplane,8,9,0,321,0.7647337317466736,1.8945980072021484
cifar10_00010_airplane,13,26,0,321,0.9412930607795715,1.9698021411895752
cifar10_00010_airplane,13,18,0,321,0.9303678274154663,1.7973159551620483
cifar10_00010_airplane,7,12,0,321,0.8931756615638733,1.8850750923156738
cifar10_00010_airplane,17,1,0,321,1.747983694076538,1.8869428634643555
cifar10_00010_airplane,13,1,0,321,0.8399513959884644,1.7964084148406982
cifar10_00010_airplane,5,9,0,321,0.7748005390167236,1.9671001434326172
cifar10_00010_airplane,23,17,0,321,0.964391827583313,1.9028348922729492
cifar10_00010_airplane,30,21,0,321,0.8575458526611328,1.8304662704467773
cifar10_00010_airplane,12,31,0,321,0.9291656017303467,1.959489107131958
cifar10_00010_airplane,3,13,0,321,0.8887933492660522,1.9072630405426025
cifar10_00010_airplane,5,10,0,321,0.834372878074646,1.8984397649765015
cifar10_00010_airplane,17,3,0,321,0.9660005569458008,1.9362651109695435
cifar10_00010_airplane,5,0,0,321,0.8913440704345703,1.669050693511963
cifar10_00010_airplane,13,7,0,321,0.9219115972518921,1.9103418588638306
cifar10_00010_airplane,26,28,0,321,0.8787256479263306,1.982224464416504
cifar10_00010_airplane,4,3,0,321,0.7970911860466003,1.7909047603607178
cifar10_00010_airplane,28,19,0,321,0.7229651808738708,1.8421132564544678
cifar10_00010_airplane,11,29,1,322,0.69193434715271,1.4214526414871216
cifar10_00010_airplane,18,5,1,322,0.41340625286102295,1.3243705034255981
cifar10_00010_airplane,4,7,1,322,0.6438583135604858,1.2030363082885742
cifar10_00010_airplane,8,26,1,322,0.8220149874687195,1.3128139972686768
cifar10_00010_airplane,18,7,1,322,0.7867715358734131,0.9907832145690918
cifar10_00010_airplane,26,2,1,322,0.8230929374694824,1.4211766719818115
cifar10_00010_airplane,3,10,1,322,0.8534096479415894,1.1989763975143433
cifar10_00010_airplane,9,18,1,322,0.3156220316886902,0.3745861053466797
cifar10_00010_airplane,26,7,1,322,0.7225556373596191,1.1572281122207642
cifar10_00010_airplane,5,7,1,322,0.7862629294395447,1.1105977296829224
cifar10_00010_airplane,4,22,1,322,0.6247271299362183,1.369629979133606
cifar10_00010_airplane,21,12,1,322,0.8089157342910767,1.410001277923584
cifar10_00010_airplane,25,5,1,322,0.8425849676132202,1.2304013967514038
cifar10_00010_airplane,1,16,1,322,0.8625267744064331,1.2648967504501343
cifar10_00010_airplane,12,25,1,322,0.6051256656646729,1.4179470539093018
cifar10_00010_airplane,5,4,1,322,0.8785680532455444,1.1167136430740356
cifar10_00010_airplane,29,15,1,322,0.7862832546234131,1.2858402729034424
cifar10_00010_airplane,14,3,1,322,0.6901434659957886,1.0647581815719604
cifar10_00010_airplane,21,22,1,322,0.4460424780845642,1.006036400794983
cifar10_00010_airplane,10,20,1,322,0.399356871843338,1.596534013748169
cifar10_00010_airplane,26,19,1,322,0.43004918098449707,1.348250150680542
cifar10_00010_airplane,11,8,1,322,0.8413295149803162,1.2507188320159912
cifar10_00010_airplane,20,12,1,322,0.28020232915878296,1.2360470294952393
cifar10_00010_airplane,5,25,1,322,0.7413890957832336,1.4017618894577026
cifar10_00010_airplane,4,29,1,322,0.7844460010528564,1.4297425746917725
cifar10_00010_airplane,1,20,1,322,0.41223257780075073,1.3900506496429443
cifar10_00010_airplane,2,4,1,322,0.914966344833374,1.4364427328109741
cifar10_00010_airplane,28,12,1,322,0.16592401266098022,1.6784839630126953
cifar10_00010_airplane,6,9,1,322,0.7960803508758545,0.8748126029968262
cifar10_00010_airplane,26,12,1,322,0.36112654209136963,1.4219582080841064
cifar10_00010_airplane,0,21,1,322,0.9347388744354248,1.3966587781906128
cifar10_00010_airplane,13,17,1,322,0.6003411412239075,1.0847506523132324
cifar10_00010_airplane,15,1,1,322,0.6244057416915894,1.5440150499343872
cifar10_00010_airplane,15,10,1,322,0.16604189574718475,1.3934273719787598
cifar10_00010_airplane,22,8,1,322,0.8467854857444763,1.1268421411514282
cifar10_00010_airplane,14,23,1,322,0.9507057070732117,1.2216777801513672
cifar10_00010_airplane,2,24,1,322,0.49240702390670776,1.226149082183838
cifar10_00010_airplane,9,5,1,322,0.9189167022705078,1.298536777496338
cifar10_00010_airplane,29,9,1,322,0.7557128667831421,1.2886266708374023
cifar10_00010_airplane,29,23,1,322,0.8961131572723389,1.1910344362258911
cifar10_00010_airplane,8,16,1,322,0.9231550693511963,1.4422736167907715
cifar10_00010_airplane,8,10,1,322,0.8216670751571655,0.9934595823287964
cifar10_00010_airplane,31,0,1,322,0.941726803779602,1.5377832651138306
cifar10_00010_airplane,5,14,1,322,0.7704361081123352,1.2261836528778076
cifar10_00010_airplane,3,24,1,322,0.6813092231750488,1.2012605667114258
cifar10_00010_airplane,20,11,1,322,0.5655344128608704,1.4723339080810547
cifar10_00010_airplane,3,19,1,322,0.616743266582489,1.373213529586792
cifar10_00010_airplane,28,3,1,322,0.8464410305023193,1.3433917760849
cifar10_00010_airplane,15,26,1,322,0.35909709334373474,1.2827774286270142
cifar10_00010_airplane,1,6,1,322,0.8524281978607178,1.3124366998672485
cifar10_00010_airplane,17,22,1,322,0.6329455375671387,1.1238205432891846
cifar10_00010_airplane,25,23,1,322,0.7916667461395264,1.3702129125595093
cifar10_00010_airplane,5,12,1,322,0.7621475458145142,0.9032627940177917
cifar10_00010_airplane,5,6,1,322,0.8207235336303711,1.2752801179885864
cifar10_00010_airplane,11,30,1,322,0.7946137189865112,1.3213826417922974
cifar10_00010_airplane,28,26,1,322,0.8432469367980957,1.2240958213806152
cifar10_00010_airplane,30,20,1,322,0.9033651947975159,1.265647292137146
cifar10_00010_airplane,14,20,1,322,0.20125342905521393,1.5001097917556763
cifar10_00010_airplane,28,13,1,322,0.6968080997467041,1.5017732381820679
cifar10_00010_airplane,27,9,1,322,0.7269222736358643,1.3688654899597168
cifar10_00010_airplane,2,3,1,322,0.8964495062828064,1.221129059791565
cifar10_00010_airplane,4,26,1,322,0.6397001147270203,1.3158117532730103
cifar10_00010_airplane,26,9,1,322,0.75455641746521,1.4320684671401978
cifar10_00010_airplane,8,22,1,322,0.7917060852050781,1.3161523342132568
cifar10_00010_airplane,27,21,1,322,0.8829526901245117,1.6620490550994873
cifar10_00010_airplane,30,9,1,322,0.996784508228302,1.3188598155975342
cifar10_00010_airplane,9,13,1,322,0.9150105714797974,1.1652275323867798
cifar10_00010_airplane,27,11,1,322,0.5782015323638916,1.4225863218307495
cifar10_00010_airplane,28,14,1,322,0.807457685470581,1.4564497470855713
cifar10_00010_airplane,14,22,1,322,0.7426344156265259,1.5080249309539795
cifar10_00010_airplane,19,1,1,322,0.9474080801010132,1.3232223987579346
cifar10_00010_airplane,4,5,1,322,0.9675607085227966,1.364393711090088
cifar10_00010_airplane,2,8,1,322,0.6201905012130737,1.2671881914138794
cifar10_00010_airplane,17,17,1,322,0.3728336691856384,1.2052230834960938
cifar10_00010_airplane,9,28,1,322,0.13117966055870056,1.1843328475952148
cifar10_00010_airplane,26,17,1,322,0.8536614179611206,1.2853606939315796
cifar10_00010_airplane,25,31,1,322,0.8982288837432861,1.203438401222229
cifar10_00010_airplane,11,20,1,322,0.5773379802703857,1.474210500717163
cifar10_00010_airplane,8,7,1,322,0.7653064727783203,1.1913337707519531
cifar10_00010_airplane,22,3,1,322,0.8034663200378418,1.0933752059936523
cifar10_00010_airplane,29,22,1,322,0.7440724968910217,1.075689673423767
cifar10_00010_airplane,24,7,1,322,0.7641316652297974,1.2205642461776733
cifar10_00010_airplane,18,27,1,322,0.7704520225524902,1.592130184173584
cifar10_00010_airplane,7,4,1,322,0.7145129442214966,1.1557804346084595
cifar10_00010_airplane,18,20,1,322,0.711889922618866,1.063067078590393
cifar10_00010_airplane,17,16,1,322,0.4904695749282837,1.2337491512298584
cifar10_00010_airplane,22,5,1,322,0.7884275913238525,1.1556661128997803
cifar10_00010_airplane,21,27,1,322,0.8927534222602844,1.2465462684631348
cifar10_00010_airplane,5,31,1,322,0.8804363012313843,1.3274269104003906
cifar10_00010_airplane,29,7,1,322,0.7892541885375977,1.1425139904022217
cifar10_00010_airplane,16,26,1,322,0.8828178644180298,1.5303090810775757
cifar10_00010_airplane,12,11,1,322,0.6463230848312378,1.544734001159668
cifar10_00010_airplane,31,24,1,322,0.8402057886123657,1.2537097930908203
cifar10_00010_airplane,5,23,1,322,0.1627608835697174,1.3760850429534912
cifar10_00010_airplane,16,4,1,322,0.4109704792499542,1.2731400728225708
cifar10_00010_airplane,14,18,1,322,0.7885102033615112,1.4268848896026611
cifar10_00010_airplane,27,17,1,322,0.7588133811950684,1.2054495811462402
cifar10_00010_airplane,3,22,1,322,0.6276063919067383,1.2753902673721313
cifar10_00010_airplane,3,1,1,322,0.9269430041313171,1.5916658639907837
cifar10_00010_airplane,21,4,1,322,0.9384370446205139,1.2729960680007935
cifar10_00010_airplane,18,10,1,322,0.3341439366340637,1.3837532997131348
cifar10_00010_airplane,31,21,1,322,0.8644524216651917,1.3677303791046143
cifar10_00010_airplane,5,8,1,322,0.8141093254089355,0.9696844220161438
cifar10_00010_airplane,16,25,1,322,0.7575154900550842,1.428428053855896
cifar10_00010_airplane,9,30,1,322,0.8488274812698364,1.442534327507019
cifar10_00010_airplane,3,15,1,322,0.6631092429161072,1.0892384052276611
cifar10_00010_airplane,6,19,1,322,0.7052953243255615,1.2442052364349365
cifar10_00010_airplane,23,24,1,322,0.8426568508148193,1.2494049072265625
cifar10_00010_airplane,27,5,1,322,0.857689380645752,1.2708263397216797
cifar10_00010_airplane,19,4,1,322,0.6269000768661499,1.4963040351867676
cifar10_00010_airplane,8,9,1,322,0.8252063393592834,1.061272144317627
cifar10_00010_airplane,13,26,1,322,0.733954131603241,1.3947770595550537
cifar10_00010_airplane,13,18,1,322,0.3158043920993805,1.4889212846755981
cifar10_00010_airplane,7,12,1,322,0.8472902774810791,1.2269452810287476
cifar10_00010_airplane,17,1,1,322,0.41401392221450806,1.4952422380447388
cifar10_00010_airplane,13,1,1,322,0.8039239048957825,1.5836894512176514
cifar10_00010_airplane,5,9,1,322,0.8884038925170898,1.2021427154541016
cifar10_00010_airplane,23,17,1,322,0.7633163928985596,1.3284624814987183
cifar10_00010_airplane,30,21,1,322,0.8297285437583923,1.1457600593566895
