image_id,image_index,trial,eval_direction_index,carrier_mode,epsilon,k,seed,stability_seed,payload_seed,direction_seed,eval_direction_seed,heldout_direction_seed,num_stability_directions,num_eval_directions,heldout_eval,eval_protocol,vae_name,resolution,bit_accuracy,psnr,ssim,lpips
cifar10_00004_frog,4,0,2,bottomk,2.0,20,123,123,456,789,989,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,31.82024432609566,0.9539721589563769,0.09550771862268448
cifar10_00004_frog,4,1,0,topk,2.0,20,123,123,456,789,1987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,37.4295254842218,0.9764782360822473,0.04244765639305115
cifar10_00004_frog,4,1,0,random,2.0,20,123,123,456,789,1987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,38.326331447977225,0.9732486758648596,0.05042814835906029
cifar10_00004_frog,4,1,0,bottomk,2.0,20,123,123,456,789,1987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,38.6233356655997,0.974138018177101,0.041069142520427704
cifar10_00004_frog,4,1,1,topk,2.0,20,123,123,456,789,1988,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,95.0,34.859307855672405,0.9732169648027312,0.05261128395795822
cifar10_00004_frog,4,1,1,random,2.0,20,123,123,456,789,1988,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,36.71445836918536,0.9689452624156786,0.09428870677947998
cifar10_00004_frog,4,1,1,bottomk,2.0,20,123,123,456,789,1988,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,95.0,37.377900019467376,0.9702332214734605,0.05362287163734436
cifar10_00004_frog,4,1,2,topk,2.0,20,123,123,456,789,1989,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,95.0,37.44440733558627,0.9772032689571265,0.04466751962900162
cifar10_00004_frog,4,1,2,random,2.0,20,123,123,456,789,1989,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,37.965254053942175,0.973278921582169,0.04995433986186981
cifar10_00004_frog,4,1,2,bottomk,2.0,20,123,123,456,789,1989,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,37.9906227116212,0.9741796038953828,0.04224066436290741
cifar10_00005_frog,5,0,0,topk,2.0,20,123,123,456,789,987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,95.0,37.34213808525939,0.9787803015415659,0.055684663355350494
cifar10_00005_frog,5,0,0,random,2.0,20,123,123,456,789,987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,38.8737418574991,0.9786055559383291,0.06423696875572205
cifar10_00005_frog,5,0,0,bottomk,2.0,20,123,123,456,789,987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,90.0,39.296072401003045,0.9810794311313695,0.049893416464328766
